Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
  968,  4.8400,  0.0000, -0.0000,  1.0051,  1.0102,  0.6684,  0.4467, -3.3949, 11.5250
  969,  4.8450,  0.0000, -0.0000,  1.0051,  1.0102,  0.6682,  0.4465, -3.3988, 11.5522
  970,  4.8500,  0.0000, -0.0000,  1.0051,  1.0102,  0.6682,  0.4465, -3.4010, 11.5670
  971,  4.8550,  0.0000, -0.0000,  1.0051,  1.0102,  0.6682,  0.4465, -3.4032, 11.5819
  972,  4.8600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6683,  0.4466, -3.4056, 11.5983
  973,  4.8650,  0.0000, -0.0000,  1.0051,  1.0102,  0.6682,  0.4465, -3.4072, 11.6088
  974,  4.8700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6682,  0.4464, -3.4081, 11.6149
  975,  4.8750,  0.0000, -0.0000,  0.0402,  0.1970,  0.0267,  0.1309, -0.1364,  0.6681
  976,  4.8800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6677,  0.4458, -3.4109, 11.6340
  977,  4.8850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6672,  0.4452, -3.4134, 11.6516
  978,  4.8900,  0.0000, -0.0000,  1.0051,  1.0102,  0.6667,  0.4445, -3.4167, 11.6741
  979,  4.8950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6662,  0.4438, -3.4199, 11.6960
  980,  4.9000,  0.0000, -0.0000,  1.0051,  1.0102,  0.6658,  0.4433, -3.4219, 11.7095
  981,  4.9050,  0.0000, -0.0000,  1.0051,  1.0102,  0.6656,  0.4431, -3.4232, 11.7185
  982,  4.9100,  0.0000, -0.0000,  1.0051,  1.0102,  0.6657,  0.4432, -3.4236, 11.7213
  983,  4.9150,  0.0000, -0.0000,  1.0051,  1.0102,  0.6660,  0.4435, -3.4242, 11.7251
  984,  4.9200,  0.0000, -0.0000,  1.0051,  1.0102,  0.6663,  0.4440, -3.4258, 11.7360
  985,  4.9250,  0.0000, -0.0000,  1.0051,  1.0102,  0.6666,  0.4443, -3.4283, 11.7531
  986,  4.9300,  0.0000, -0.0000,  1.0051,  1.0101,  0.6666,  0.4444, -3.4331, 11.7864
  987,  4.9350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6662,  0.4438, -3.4416, 11.8447
  988,  4.9400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6651,  0.4424, -3.4546, 11.9345
  989,  4.9450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6634,  0.4401, -3.4711, 12.0488
  990,  4.9500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6611,  0.4370, -3.4923, 12.1960
  991,  4.9550,  0.0000, -0.0000,  1.0051,  1.0101,  0.6583,  0.4334, -3.5168, 12.3677
  992,  4.9600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6553,  0.4294, -3.5427, 12.5508
  993,  4.9650,  0.0000, -0.0000,  1.0051,  1.0102,  0.6522,  0.4254, -3.5680, 12.7306
  994,  4.9700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6494,  0.4217, -3.5908, 12.8937
  995,  4.9750,  0.0000, -0.0000,  1.0051,  1.0102,  0.6469,  0.4185, -3.6106, 13.0367
  996,  4.9800,  0.0000, -0.0000,  1.0051,  1.0103,  0.6451,  0.4161, -3.6273, 13.1576
  997,  4.9850,  0.0000, -0.0000,  1.0051,  1.0103,  0.6440,  0.4147, -3.6381, 13.2357
  998,  4.9900,  0.0000, -0.0000,  1.0051,  1.0103,  0.6437,  0.4143, -3.6431, 13.2722
  999,  4.9950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6441,  0.4148, -3.6420, 13.2640
 1000,  5.0000,  0.0000, -0.0000,  0.0402,  0.1970,  0.0258,  0.1264, -0.1454,  0.7125
